"age.yr.bp","temperature","temperature.rescaled"
21358,-50.4772673076669,-0.262185730275317
21359,-50.4646283347636,-0.263181700875589
21360,-50.4519893618603,-0.264177671475861
21361,-50.439350388957,-0.265173642076133
21362,-50.4267114160537,-0.266169612676404
21363,-50.4140724431504,-0.267165583276676
21364,-50.4014334702471,-0.268161553876948
21365,-50.3887944973438,-0.269157524477219
21366,-50.3761555244405,-0.270153495077491
21367,-50.3635165515372,-0.271149465677763
21368,-50.3508775786339,-0.272145436278035
21369,-50.3382386057306,-0.273141406878306
21370,-50.3255996328273,-0.274137377478578
21371,-50.312960659924,-0.27513334807885
21372,-50.3003216870207,-0.276129318679122
21373,-50.2876827141174,-0.277125289279394
21374,-50.2750437412141,-0.278121259879665
21375,-50.2624047683108,-0.279117230479936
21376,-50.2497657954075,-0.280113201080208
21377,-50.2371268225042,-0.28110917168048
21378,-50.2244878496009,-0.282105142280752
21379,-50.2118488766976,-0.283101112881024
21380,-50.1992099037943,-0.284097083481296
21381,-50.186570930891,-0.285093054081567
21382,-50.1739319579877,-0.286089024681839
21383,-50.1612929850844,-0.287084995282111
21384,-50.1486540121811,-0.288080965882382
21385,-50.1360150392778,-0.289076936482654
21386,-50.1233760663745,-0.290072907082926
21387,-50.1107370934712,-0.291068877683198
21388,-50.0980981205679,-0.292064848283469
21389,-50.0854591476646,-0.293060818883741
21390,-50.0728201747613,-0.294056789484013
21391,-50.060181201858,-0.295052760084285
21392,-50.0475422289547,-0.296048730684556
21393,-50.0349032560514,-0.297044701284828
21394,-50.0222642831481,-0.2980406718851
21395,-50.0096268721194,-0.299036519407234
21396,-49.9966830609073,-0.300056511737414
21397,-49.9818897417148,-0.301222248155151
21398,-49.9667900223389,-0.302412129380933
21399,-49.9516918648376,-0.303601887528578
21400,-49.9365937073363,-0.304791645676223
21401,-49.921495549835,-0.305981403823868
21402,-49.9063973923337,-0.307171161971512
21403,-49.8912992348324,-0.308360920119157
21404,-49.8762010773311,-0.309550678266802
21405,-49.8611029198298,-0.310740436414447
21406,-49.8460047623285,-0.311930194562092
21407,-49.8309066048272,-0.313119952709736
21408,-49.8158084473259,-0.314309710857382
21409,-49.8007102898246,-0.315499469005026
21410,-49.7856121323233,-0.316689227152671
21411,-49.770513974822,-0.317878985300316
21412,-49.7554158173207,-0.319068743447961
21413,-49.7403176598194,-0.320258501595606
21414,-49.7252195023181,-0.32144825974325
21415,-49.7101213448168,-0.322638017890896
21416,-49.6950231873155,-0.32382777603854
21417,-49.6799250298142,-0.325017534186185
21418,-49.6648268723129,-0.32620729233383
21419,-49.6497287148116,-0.327397050481475
21420,-49.6346305573103,-0.32858680862912
21421,-49.619532399809,-0.329776566776764
21422,-49.6044342423077,-0.33096632492441
21423,-49.5893360848064,-0.332156083072054
21424,-49.5742379273051,-0.333345841219699
21425,-49.5591397698038,-0.334535599367344
21426,-49.5440416123025,-0.335725357514989
21427,-49.5289434548012,-0.336915115662634
21428,-49.5138452972999,-0.338104873810278
21429,-49.4987471397986,-0.339294631957923
21430,-49.4836489822973,-0.340484390105568
21431,-49.468550824796,-0.341674148253213
21432,-49.4534526672947,-0.342863906400858
21433,-49.4383545097934,-0.344053664548503
21434,-49.4232563522921,-0.345243422696148
21435,-49.4081581947909,-0.346433180843792
21436,-49.3930600372896,-0.347622938991438
21437,-49.3779618797883,-0.348812697139082
21438,-49.362863722287,-0.350002455286727
21439,-49.3477655647857,-0.351192213434371
21440,-49.3326674072844,-0.352381971582017
21441,-49.3175692497831,-0.353571729729662
21442,-49.3024710922818,-0.354761487877306
21443,-49.2873729347805,-0.355951246024952
21444,-49.2722747772792,-0.357141004172596
21445,-49.2571766197779,-0.358330762320241
21446,-49.2420784622766,-0.359520520467886
21447,-49.2269803047753,-0.360710278615531
21448,-49.2118667059347,-0.361901253564576
21449,-49.1997823061097,-0.362853522949099
21450,-49.2059829075864,-0.362364905968745
21451,-49.2152127080787,-0.361637583423865
21452,-49.2244270672317,-0.360911477680388
21453,-49.2336414263847,-0.36018537193691
21454,-49.2428557855378,-0.359459266193432
21455,-49.2520701446908,-0.358733160449954
21456,-49.2612845038438,-0.358007054706476
21457,-49.2704988629968,-0.357280948962998
21458,-49.2797132221498,-0.35655484321952
21459,-49.2889275813028,-0.355828737476042
21460,-49.2981419404558,-0.355102631732564
21461,-49.3073562996089,-0.354376525989086
21462,-49.3165706587619,-0.353650420245608
21463,-49.3257850179149,-0.35292431450213
21464,-49.3349993770679,-0.352198208758652
21465,-49.3442137362209,-0.351472103015175
21466,-49.353428095374,-0.350745997271696
21467,-49.362642454527,-0.350019891528218
21468,-49.37185681368,-0.349293785784741
21469,-49.381071172833,-0.348567680041263
21470,-49.390285531986,-0.347841574297785
21471,-49.399499891139,-0.347115468554307
21472,-49.408714250292,-0.346389362810829
21473,-49.4179286094451,-0.345663257067351
21474,-49.4271429685981,-0.344937151323873
21475,-49.4363573277511,-0.344211045580395
21476,-49.4455716869041,-0.343484939836918
21477,-49.4547860460571,-0.34275883409344
21478,-49.4640004052101,-0.342032728349961
21479,-49.4732147643632,-0.341306622606483
21480,-49.4824291235162,-0.340580516863006
21481,-49.4916434826692,-0.339854411119528
21482,-49.5008578418222,-0.33912830537605
21483,-49.5100722009752,-0.338402199632572
21484,-49.5192865601282,-0.337676093889094
21485,-49.5285009192812,-0.336949988145616
21486,-49.5377152784343,-0.336223882402138
21487,-49.5469296375873,-0.33549777665866
21488,-49.5561439967403,-0.334771670915183
21489,-49.5653583558933,-0.334045565171705
21490,-49.5745727150463,-0.333319459428226
21491,-49.5837870741993,-0.332593353684749
21492,-49.5930014333524,-0.331867247941271
21493,-49.6022157925054,-0.331141142197793
21494,-49.6114301516584,-0.330415036454315
21495,-49.6206445108114,-0.329688930710837
21496,-49.6298588699644,-0.328962824967359
21497,-49.6390732291174,-0.328236719223881
21498,-49.6482875882704,-0.327510613480404
21499,-49.6575019474235,-0.326784507736925
21500,-49.6667163065765,-0.326058401993448
21501,-49.6759321174115,-0.325332181855188
21502,-49.684863145076,-0.324628403070936
21503,-49.692075150446,-0.324060085900502
21504,-49.6990023726457,-0.323514210084077
21505,-49.7059310465272,-0.32296821987287
21506,-49.7128597204088,-0.322422229661662
21507,-49.7197883942904,-0.321876239450455
21508,-49.726717068172,-0.321330249239248
21509,-49.7336457420535,-0.32078425902804
21510,-49.7405744159351,-0.320238268816833
21511,-49.7475030898167,-0.319692278605626
21512,-49.7544317636982,-0.319146288394418
21513,-49.7613604375798,-0.318600298183211
21514,-49.7682891114614,-0.318054307972003
21515,-49.775217785343,-0.317508317760796
21516,-49.7821464592245,-0.316962327549589
21517,-49.7890751331061,-0.316416337338382
21518,-49.7960038069877,-0.315870347127174
21519,-49.8029324808693,-0.315324356915967
21520,-49.8098611547508,-0.31477836670476
21521,-49.8167898286324,-0.314232376493553
21522,-49.823718502514,-0.313686386282345
21523,-49.8306471763955,-0.313140396071137
21524,-49.8375758502771,-0.31259440585993
21525,-49.8445045241587,-0.312048415648723
21526,-49.8514331980403,-0.311502425437515
21527,-49.8583618719218,-0.310956435226308
21528,-49.8652905458034,-0.310410445015101
21529,-49.872219219685,-0.309864454803894
21530,-49.8791478935666,-0.309318464592686
21531,-49.8860765674481,-0.308772474381479
21532,-49.8930052413297,-0.308226484170272
21533,-49.8999339152113,-0.307680493959064
21534,-49.9068625890928,-0.307134503747857
21535,-49.9137912629744,-0.306588513536649
21536,-49.920719936856,-0.306042523325442
21537,-49.9276486107376,-0.305496533114235
21538,-49.9345772846191,-0.304950542903028
21539,-49.9415059585007,-0.30440455269182
21540,-49.9484346323823,-0.303858562480613
21541,-49.9553633062639,-0.303312572269406
21542,-49.9622919801454,-0.302766582058198
21543,-49.969220654027,-0.302220591846991
21544,-49.9761493279086,-0.301674601635783
21545,-49.9830780017901,-0.301128611424577
21546,-49.9900066756717,-0.300582621213369
21547,-49.9969353495533,-0.300036631002161
21548,-50.0038640234349,-0.299490640790954
21549,-50.0107926973164,-0.298944650579747
21550,-50.017721371198,-0.298398660368539
21551,-50.0246500450796,-0.297852670157332
21552,-50.0315787189611,-0.297306679946125
21553,-50.0385073928427,-0.296760689734918
21554,-50.0454360667243,-0.29621469952371
21555,-50.0523625372558,-0.295668882939893
21556,-50.0597212491686,-0.295089005067137
21557,-50.0696890779396,-0.294303524753158
21558,-50.0800891480918,-0.293483983150242
21559,-50.090487014894,-0.292664615174715
21560,-50.1008848816962,-0.291845247199188
21561,-50.1112827484984,-0.291025879223661
21562,-50.1216806153006,-0.290206511248133
21563,-50.1320784821027,-0.289387143272607
21564,-50.1424763489049,-0.28856777529708
21565,-50.1528742157071,-0.287748407321553
21566,-50.1632720825093,-0.286929039346026
21567,-50.1736699493115,-0.286109671370499
21568,-50.1840678161137,-0.285290303394972
21569,-50.1944656829158,-0.284470935419445
21570,-50.204863549718,-0.283651567443918
21571,-50.2152614165202,-0.282832199468391
21572,-50.2256592833224,-0.282012831492864
21573,-50.2360571501246,-0.281193463517337
21574,-50.2464550169268,-0.280374095541811
21575,-50.256852883729,-0.279554727566284
21576,-50.2672507505311,-0.278735359590756
21577,-50.2776486173333,-0.27791599161523
21578,-50.2880464841355,-0.277096623639702
21579,-50.2984443509377,-0.276277255664176
21580,-50.3088422177399,-0.275457887688649
21581,-50.3192400845421,-0.274638519713122
21582,-50.3296379513443,-0.273819151737595
21583,-50.3400358181464,-0.272999783762068
21584,-50.3504336849486,-0.272180415786541
21585,-50.3608315517508,-0.271361047811014
21586,-50.371229418553,-0.270541679835487
21587,-50.3816272853552,-0.26972231185996
21588,-50.3920251521574,-0.268902943884433
21589,-50.4024230189595,-0.268083575908906
21590,-50.4128208857617,-0.267264207933379
21591,-50.4232187525639,-0.266444839957852
21592,-50.4336166193661,-0.265625471982326
21593,-50.4440144861683,-0.264806104006798
21594,-50.4544123529705,-0.263986736031271
21595,-50.4648102197727,-0.263167368055745
21596,-50.4752080865748,-0.262348000080218
21597,-50.485605953377,-0.26152863210469
21598,-50.4960038201792,-0.260709264129163
21599,-50.5064016869814,-0.259889896153637
21600,-50.5167995537836,-0.25907052817811
21601,-50.5271974205858,-0.258251160202583
21602,-50.537595287388,-0.257431792227055
21603,-50.5479931541901,-0.256612424251529
21604,-50.5583910209923,-0.255793056276002
21605,-50.5687888877945,-0.254973688300475
21606,-50.5791867545967,-0.254154320324948
21607,-50.5895846213989,-0.253334952349421
21608,-50.5999824882011,-0.252515584373894
21609,-50.6103803550032,-0.251696216398367
21610,-50.6207782218054,-0.25087684842284
21611,-50.6311962309081,-0.250055893202902
21612,-50.6376628316677,-0.249546315067908
21613,-50.6202777454553,-0.250916286732796
21614,-50.5989412508998,-0.252597635482629
21615,-50.5776248986447,-0.254277396988052
21616,-50.5563085463897,-0.255957158493474
21617,-50.5349921941347,-0.257636919998897
21618,-50.5136758418797,-0.259316681504319
21619,-50.4923594896246,-0.260996443009741
21620,-50.4710431373696,-0.262676204515163
21621,-50.4497267851146,-0.264355966020586
21622,-50.4284104328596,-0.266035727526009
21623,-50.4070940806045,-0.26771548903143
21624,-50.3857777283495,-0.269395250536853
21625,-50.3644613760945,-0.271075012042275
21626,-50.3431450238395,-0.272754773547698
21627,-50.3218286715844,-0.27443453505312
21628,-50.3005123193294,-0.276114296558543
21629,-50.2791959670744,-0.277794058063965
21630,-50.2578796148194,-0.279473819569387
21631,-50.2365632625643,-0.28115358107481
21632,-50.2152469103093,-0.282833342580232
21633,-50.1939305580543,-0.284513104085654
21634,-50.1726142057993,-0.286192865591077
21635,-50.1512978535442,-0.287872627096499
21636,-50.1299815012892,-0.289552388601921
21637,-50.1086651490342,-0.291232150107344
21638,-50.0873487967792,-0.292911911612766
21639,-50.0660324445241,-0.294591673118188
21640,-50.0447160922691,-0.296271434623611
21641,-50.0233997400141,-0.297951196129033
21642,-50.0020833877591,-0.299630957634456
21643,-49.980767035504,-0.301310719139878
21644,-49.959450683249,-0.302990480645301
21645,-49.938134330994,-0.304670242150723
21646,-49.916817978739,-0.306350003656145
21647,-49.8955016264839,-0.308029765161567
21648,-49.8741852742289,-0.30970952666699
21649,-49.8528689219739,-0.311389288172412
21650,-49.8315525697189,-0.313069049677835
21651,-49.8102362174638,-0.314748811183257
21652,-49.7889198652088,-0.316428572688679
21653,-49.7676035129538,-0.318108334194102
21654,-49.7462871606988,-0.319788095699524
21655,-49.7249708084437,-0.321467857204946
21656,-49.7036544561887,-0.323147618710369
21657,-49.6823381039337,-0.324827380215791
21658,-49.6610217516787,-0.326507141721213
21659,-49.6397053994236,-0.328186903226636
21660,-49.6183890471686,-0.329866664732058
21661,-49.5970726949136,-0.331546426237481
21662,-49.5757563426586,-0.333226187742903
21663,-49.5544399904035,-0.334905949248325
21664,-49.5331236381485,-0.336585710753747
21665,-49.5118072858935,-0.33826547225917
21666,-49.4904909336385,-0.339945233764592
21667,-49.4691745813834,-0.341624995270015
21668,-49.4478582291284,-0.343304756775437
21669,-49.4265418768734,-0.34498451828086
21670,-49.4052145826472,-0.34666514203052
21671,-49.3860338255586,-0.348176615335937
21672,-49.3798101023763,-0.348667054342432
21673,-49.3757329163315,-0.348988342904685
21674,-49.3716447883156,-0.349310493711175
21675,-49.3675566602996,-0.349632644517665
21676,-49.3634685322837,-0.349954795324155
21677,-49.3593804042678,-0.350276946130645
21678,-49.3552922762519,-0.350599096937135
21679,-49.351204148236,-0.350921247743625
21680,-49.34711602022,-0.351243398550115
21681,-49.3430278922041,-0.351565549356605
21682,-49.3389397641882,-0.351887700163095
21683,-49.3348516361723,-0.352209850969586
21684,-49.3307635081564,-0.352532001776075
21685,-49.3266753801404,-0.352854152582565
21686,-49.3225872521245,-0.353176303389055
21687,-49.3184991241086,-0.353498454195545
21688,-49.3144109960927,-0.353820605002035
21689,-49.3103228680768,-0.354142755808526
21690,-49.3062347400608,-0.354464906615016
21691,-49.3021466120449,-0.354787057421505
21692,-49.298058484029,-0.355109208227995
21693,-49.2939703560131,-0.355431359034485
21694,-49.2898822279972,-0.355753509840975
21695,-49.2857940999812,-0.356075660647465
21696,-49.2817059719653,-0.356397811453955
21697,-49.2776178439494,-0.356719962260445
21698,-49.2735297159335,-0.357042113066936
21699,-49.2694415879176,-0.357364263873425
21700,-49.2653534599016,-0.357686414679915
21701,-49.2612653318857,-0.358008565486405
21702,-49.2571772038698,-0.358330716292896
21703,-49.2530890758539,-0.358652867099386
21704,-49.249000947838,-0.358975017905876
21705,-49.244912819822,-0.359297168712366
21706,-49.2408246918061,-0.359619319518855
21707,-49.2367365637902,-0.359941470325345
21708,-49.2326484357743,-0.360263621131835
21709,-49.2285603077584,-0.360585771938326
21710,-49.2244721797424,-0.360907922744816
21711,-49.2203840517265,-0.361230073551306
21712,-49.2162959237106,-0.361552224357795
21713,-49.2122077956947,-0.361874375164286
21714,-49.2081196676787,-0.362196525970776
21715,-49.2040315396628,-0.362518676777266
21716,-49.1999434116469,-0.362840827583756
21717,-49.195855283631,-0.363162978390246
21718,-49.1917671556151,-0.363485129196736
21719,-49.1876790275991,-0.363807280003226
21720,-49.1835908995832,-0.364129430809716
21721,-49.1795027715673,-0.364451581616205
21722,-49.1754146435514,-0.364773732422696
21723,-49.1713265155355,-0.365095883229186
21724,-49.1672383875195,-0.365418034035676
21725,-49.1631502595036,-0.365740184842166
21726,-49.1590683364311,-0.366061846689527
21727,-49.1537691608879,-0.366479429913024
21728,-49.1411223456239,-0.367476018503447
21729,-49.1272582778892,-0.368568528470006
21730,-49.1134004150979,-0.369660549477435
21731,-49.0995425523066,-0.370752570484865
21732,-49.0856846895152,-0.371844591492296
21733,-49.0718268267239,-0.372936612499725
21734,-49.0579689639326,-0.374028633507155
21735,-49.0441111011413,-0.375120654514586
21736,-49.03025323835,-0.376212675522016
21737,-49.0163953755587,-0.377304696529446
21738,-49.0025375127674,-0.378396717536875
21739,-48.9886796499761,-0.379488738544305
21740,-48.9748217871848,-0.380580759551736
21741,-48.9609639243935,-0.381672780559166
21742,-48.9471060616022,-0.382764801566595
21743,-48.9332481988108,-0.383856822574026
21744,-48.9193903360195,-0.384948843581455
21745,-48.9055324732282,-0.386040864588886
21746,-48.8916746104369,-0.387132885596316
21747,-48.8778167476456,-0.388224906603746
21748,-48.8639588848543,-0.389316927611175
21749,-48.850101022063,-0.390408948618605
21750,-48.8362431592717,-0.391500969626036
21751,-48.8223852964804,-0.392592990633466
21752,-48.8085274336891,-0.393685011640895
21753,-48.7946695708978,-0.394777032648325
21754,-48.7808117081064,-0.395869053655756
21755,-48.7669538453151,-0.396961074663186
21756,-48.7530959825238,-0.398053095670615
21757,-48.7392381197325,-0.399145116678046
21758,-48.7253802569412,-0.400237137685476
21759,-48.7115223941499,-0.401329158692906
21760,-48.6976645313586,-0.402421179700335
21761,-48.6838066685673,-0.403513200707766
21762,-48.669948805776,-0.404605221715196
21763,-48.6560909429847,-0.405697242722626
21764,-48.6422330801934,-0.406789263730056
21765,-48.628375217402,-0.407881284737486
21766,-48.6145173546107,-0.408973305744915
21767,-48.6006594918194,-0.410065326752345
21768,-48.5868016290281,-0.411157347759776
21769,-48.5729437662368,-0.412249368767206
21770,-48.5590859034455,-0.413341389774636
21771,-48.5452280406542,-0.414433410782065
21772,-48.5313701778629,-0.415525431789496
21773,-48.5175123150716,-0.416617452796926
21774,-48.5036544522803,-0.417709473804356
21775,-48.489796589489,-0.418801494811786
21776,-48.4759387266977,-0.419893515819216
21777,-48.4620808639063,-0.420985536826646
21778,-48.448223001115,-0.422077557834075
21779,-48.4343651383237,-0.423169578841506
21780,-48.4205072755324,-0.424261599848936
21781,-48.4066494127411,-0.425353620856366
21782,-48.3927915499498,-0.426445641863796
21783,-48.3789336871585,-0.427537662871226
21784,-48.3650758243672,-0.428629683878656
21785,-48.3512179615759,-0.429721704886086
21786,-48.3373600987846,-0.430813725893516
21787,-48.3235022359933,-0.431905746900946
21788,-48.309644373202,-0.432997767908376
21789,-48.2957865104106,-0.434089788915805
21790,-48.2819286476193,-0.435181809923236
21791,-48.268070784828,-0.436273830930666
21792,-48.2541929067687,-0.437367429172155
21793,-48.2442415165117,-0.438151614105816
21794,-48.2579913866243,-0.437068103088394
21795,-48.2756677445392,-0.435675178763143
21796,-48.2933240871862,-0.434283831671949
21797,-48.3109804298331,-0.432892484580757
21798,-48.32863677248,-0.431501137489565
21799,-48.346293115127,-0.430109790398372
21800,-48.3639494577739,-0.42871844330718
21801,-48.3816058004208,-0.427327096215987
21802,-48.3992621430678,-0.425935749124795
21803,-48.4169184857147,-0.424544402033602
21804,-48.4345748283616,-0.423153054942409
21805,-48.4522311710086,-0.421761707851217
21806,-48.4698875136555,-0.420370360760025
21807,-48.4875438563024,-0.418979013668832
21808,-48.5052001989494,-0.417587666577639
21809,-48.5228565415963,-0.416196319486446
21810,-48.5405128842432,-0.414804972395254
21811,-48.5581692268902,-0.413413625304062
21812,-48.5758255695371,-0.412022278212869
21813,-48.593481912184,-0.410630931121677
21814,-48.611138254831,-0.409239584030484
21815,-48.6287945974779,-0.407848236939292
21816,-48.6464509401248,-0.406456889848099
21817,-48.6641072827718,-0.405065542756907
21818,-48.6817636254187,-0.403674195665714
21819,-48.6994199680656,-0.402282848574521
21820,-48.7170763107126,-0.400891501483329
21821,-48.7347326533595,-0.399500154392136
21822,-48.7523889960064,-0.398108807300944
21823,-48.7700453386534,-0.396717460209752
21824,-48.7877016813003,-0.395326113118559
21825,-48.8053580239472,-0.393934766027366
21826,-48.8230143665942,-0.392543418936174
21827,-48.8406707092411,-0.391152071844981
21828,-48.858327051888,-0.389760724753788
21829,-48.875983394535,-0.388369377662596
21830,-48.8936397371819,-0.386978030571404
21831,-48.9112960798288,-0.385586683480211
21832,-48.9289524224758,-0.384195336389019
21833,-48.9466087651227,-0.382803989297826
21834,-48.9642651077696,-0.381412642206633
21835,-48.9819214504166,-0.380021295115441
21836,-48.9995777930635,-0.378629948024249
21837,-49.0172341357104,-0.377238600933056
21838,-49.0348904783574,-0.375847253841863
21839,-49.0525468210043,-0.37445590675067
21840,-49.0702031636512,-0.373064559659478
21841,-49.0878595062982,-0.371673212568286
21842,-49.1055158489451,-0.370281865477094
21843,-49.123172191592,-0.368890518385901
21844,-49.140828534239,-0.367499171294708
21845,-49.1584848768859,-0.366107824203516
21846,-49.1761412195328,-0.364716477112323
21847,-49.1937975621798,-0.36332513002113
21848,-49.2114539048267,-0.361933782929938
21849,-49.2291102474736,-0.360542435838745
21850,-49.2467665901206,-0.359151088747553
21851,-49.2644229327675,-0.35775974165636
21852,-49.2820792754144,-0.356368394565168
21853,-49.2997356180613,-0.354977047473975
21854,-49.3173919607083,-0.353585700382783
21855,-49.3350642505928,-0.352193096624623
21856,-49.3496080970544,-0.351047019043679
21857,-49.3452678782019,-0.351389034997733
21858,-49.3377992159266,-0.351977577129003
21859,-49.3303465008888,-0.352564862593307
21860,-49.322893785851,-0.353152148057611
21861,-49.3154410708132,-0.353739433521915
21862,-49.3079883557755,-0.354326718986218
21863,-49.3005356407377,-0.354914004450522
21864,-49.2930829256999,-0.355501289914825
21865,-49.2856302106621,-0.356088575379128
21866,-49.2781774956243,-0.356675860843432
21867,-49.2707247805865,-0.357263146307736
21868,-49.2632720655488,-0.357850431772039
21869,-49.255819350511,-0.358437717236343
21870,-49.2483666354732,-0.359025002700646
21871,-49.2409139204354,-0.35961228816495
21872,-49.2334612053976,-0.360199573629253
21873,-49.2260084903598,-0.360786859093557
21874,-49.2185557753221,-0.361374144557861
21875,-49.2111030602843,-0.361961430022164
21876,-49.2036503452465,-0.362548715486468
21877,-49.1961976302087,-0.363136000950772
21878,-49.1887449151709,-0.363723286415075
21879,-49.1812922001331,-0.364310571879379
21880,-49.1738394850954,-0.364897857343682
21881,-49.1663867700576,-0.365485142807986
21882,-49.1589340550198,-0.366072428272289
21883,-49.151481339982,-0.366659713736593
21884,-49.1440286249442,-0.367246999200896
21885,-49.1365759099064,-0.367834284665199
21886,-49.1291231948687,-0.368421570129503
21887,-49.1216704798309,-0.369008855593806
21888,-49.1142177647931,-0.36959614105811
21889,-49.1067650497553,-0.370183426522414
21890,-49.0993123347175,-0.370770711986718
21891,-49.0918596196797,-0.371357997451021
21892,-49.084406904642,-0.371945282915325
21893,-49.0769541896042,-0.372532568379628
21894,-49.0695014745664,-0.373119853843932
21895,-49.0620487595286,-0.373707139308235
21896,-49.0545960444908,-0.374294424772539
21897,-49.047143329453,-0.374881710236842
21898,-49.0396906144153,-0.375468995701146
21899,-49.0322378993775,-0.37605628116545
21900,-49.0247851843397,-0.376643566629753
21901,-49.0173324693019,-0.377230852094057
21902,-49.0098797542641,-0.37781813755836
21903,-49.0024270392263,-0.378405423022664
21904,-48.9949743241886,-0.378992708486967
21905,-48.9875216091508,-0.37957999395127
21906,-48.980068894113,-0.380167279415575
21907,-48.9726161790752,-0.380754564879878
21908,-48.9651634640374,-0.381341850344182
21909,-48.9577107489996,-0.381929135808485
21910,-48.9502580339619,-0.382516421272789
21911,-48.9428053189241,-0.383103706737092
21912,-48.9353526038863,-0.383690992201396
21913,-48.9278998888485,-0.384278277665699
21914,-48.9204471738107,-0.384865563130003
21915,-48.9129859832281,-0.385453516480343
21916,-48.9071874795256,-0.385910447534586
21917,-48.911425368814,-0.385576495308345
21918,-48.9173259449826,-0.385111520786006
21919,-48.9232180456063,-0.384647214149704
21920,-48.92911014623,-0.384182907513402
21921,-48.9350022468537,-0.383718600877099
21922,-48.9408943474774,-0.383254294240797
21923,-48.9467864481011,-0.382789987604494
21924,-48.9526785487248,-0.382325680968192
21925,-48.9585706493485,-0.381861374331889
21926,-48.9644627499722,-0.381397067695587
21927,-48.9703548505959,-0.380932761059285
21928,-48.9762469512196,-0.380468454422983
21929,-48.9821390518432,-0.380004147786681
21930,-48.988031152467,-0.379539841150378
21931,-48.9939232530907,-0.379075534514076
21932,-48.9998153537144,-0.378611227877774
21933,-49.005707454338,-0.378146921241471
21934,-49.0115995549618,-0.377682614605169
21935,-49.0174916555855,-0.377218307968867
21936,-49.0233837562091,-0.376754001332565
21937,-49.0292758568328,-0.376289694696262
21938,-49.0351679574566,-0.37582538805996
21939,-49.0410600580802,-0.375361081423658
21940,-49.046952158704,-0.374896774787355
21941,-49.0528442593276,-0.374432468151053
21942,-49.0587363599513,-0.373968161514751
21943,-49.064628460575,-0.373503854878449
21944,-49.0705205611987,-0.373039548242146
21945,-49.0764126618224,-0.372575241605844
21946,-49.0823047624461,-0.372110934969542
21947,-49.0881968630698,-0.371646628333239
21948,-49.0940889636935,-0.371182321696937
21949,-49.0999810643172,-0.370718015060635
21950,-49.1058731649409,-0.370253708424333
21951,-49.1117652655646,-0.36978940178803
21952,-49.1176573661883,-0.369325095151728
21953,-49.123549466812,-0.368860788515426
21954,-49.1294415674357,-0.368396481879123
21955,-49.1353336680594,-0.36793217524282
21956,-49.1412257686831,-0.367467868606518
21957,-49.1471178693068,-0.367003561970216
21958,-49.1530099699305,-0.366539255333914
21959,-49.1589020705542,-0.366074948697612
21960,-49.1647941711779,-0.365610642061309
21961,-49.1706862718016,-0.365146335425007
21962,-49.1765783724253,-0.364682028788705
21963,-49.182470473049,-0.364217722152403
21964,-49.1883625736727,-0.3637534155161
21965,-49.1942546742964,-0.363289108879798
21966,-49.2001467749201,-0.362824802243495
21967,-49.2060388755438,-0.362360495607194
21968,-49.2119309761675,-0.361896188970892
21969,-49.2178230767912,-0.361431882334589
21970,-49.2237151774149,-0.360967575698287
21971,-49.2296072780386,-0.360503269061984
21972,-49.2354993786623,-0.360038962425682
21973,-49.241391479286,-0.35957465578938
21974,-49.2472835799097,-0.359110349153077
21975,-49.2531756805334,-0.358646042516775
21976,-49.2590677811571,-0.358181735880473
21977,-49.2649598817808,-0.357717429244171
21978,-49.2708519824045,-0.357253122607868
21979,-49.2767325563201,-0.356789724293984
21980,-49.2755968520895,-0.356879219542758
21981,-49.2674448697129,-0.35752160835419
21982,-49.2592813606281,-0.358164905488041
21983,-49.2511178515433,-0.358808202621892
21984,-49.2429543424585,-0.359451499755742
21985,-49.2347908333737,-0.360094796889593
21986,-49.2266273242889,-0.360738094023444
21987,-49.2184638152041,-0.361381391157294
21988,-49.2103003061193,-0.362024688291145
21989,-49.2021367970345,-0.362667985424996
21990,-49.1939732879497,-0.363311282558846
21991,-49.1858097788649,-0.363954579692697
21992,-49.1776462697801,-0.364597876826548
21993,-49.1694827606953,-0.365241173960398
21994,-49.1613192516105,-0.365884471094249
21995,-49.1531557425257,-0.3665277682281
21996,-49.1449922334409,-0.36717106536195
21997,-49.1368287243561,-0.367814362495801
21998,-49.1286652152713,-0.368457659629652
21999,-49.1205017061865,-0.369100956763502
22000,-49.1123381971017,-0.369744253897353
22001,-49.1041746880169,-0.370387551031204
22002,-49.0960111789321,-0.371030848165054
22003,-49.0878476698473,-0.371674145298905
22004,-49.0796841607625,-0.372317442432755
22005,-49.0715206516777,-0.372960739566607
22006,-49.063357142593,-0.373604036700457
22007,-49.0551936335081,-0.374247333834308
22008,-49.0470301244234,-0.374890630968158
22009,-49.0388666153386,-0.375533928102009
22010,-49.0307031062538,-0.37617722523586
22011,-49.022539597169,-0.37682052236971
22012,-49.0143760880842,-0.377463819503561
22013,-49.0062125789994,-0.378107116637412
22014,-48.9980490699146,-0.378750413771262
22015,-48.9898855608298,-0.379393710905113
22016,-48.981722051745,-0.380037008038964
22017,-48.9735585426602,-0.380680305172814
22018,-48.9653950335754,-0.381323602306665
22019,-48.9572315244906,-0.381966899440516
22020,-48.9490680154058,-0.382610196574367
22021,-48.940904506321,-0.383253493708217
22022,-48.9327409972362,-0.383896790842068
22023,-48.9245774881514,-0.384540087975918
22024,-48.9164139790666,-0.385183385109769
22025,-48.9082504699818,-0.38582668224362
22026,-48.900086960897,-0.38646997937747
